USGS-Seisnet-AVO,54.1887,-166.0327,489,0.7,2006-07-14 23:57:15,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1815,-166.0332,467,1,2006-07-14 23:34:05,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1805,-166.0213,452,1.2,2006-07-14 23:25:41,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1845,-166.0273,497,0.8,2006-07-14 23:21:43,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.184,-166.0277,470,0.6,2006-07-14 23:21:32,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1873,-166.0303,476,0.5,2006-07-14 23:06:58,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1863,-166.0262,481,0.6,2006-07-14 21:24:50,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1503,-165.9863,226,0,2006-07-14 13:28:55,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.15,-165.9635,140,0.4,2006-07-09 07:56:57,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1413,-165.9612,130,0.2,2006-06-25 19:15:15,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1522,-165.9883,-0,-0.2,2006-06-25 19:13:47,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1488,-165.99,297,-0.4,2006-06-25 05:34:24,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1338,-165.9255,239,0.7,2006-06-13 15:19:39,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.154,-165.9648,147,1,2006-06-03 17:28:46,LF,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1362,-165.985,266,0.7,2006-05-26 21:53:42,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1567,-166.0073,492,-0.1,2006-05-26 16:25:19,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1412,-165.951,245,0.9,2006-05-25 15:30:55,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1417,-165.9528,206,0.2,2006-05-25 15:21:15,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1463,-165.9518,231,-0.1,2006-05-25 15:21:10,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1432,-165.9468,224,0.8,2006-05-25 15:20:39,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1448,-165.9713,268,0.1,2006-05-25 15:20:28,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1512,-165.9793,202,1,2006-05-22 13:18:29,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1443,-165.9645,171,0.2,2006-03-27 00:54:41,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.148,-165.9745,320,2,2006-03-19 21:52:28,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1477,-165.9808,218,0,2005-12-28 04:12:24,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1587,-165.9845,174,0.2,2005-12-28 04:12:10,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.157,-165.9762,231,0.2,2005-12-12 02:35:45,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1492,-165.9668,199,0.8,2005-12-05 16:25:22,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.15,-165.9802,306,1.4,2005-12-05 16:22:38,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1397,-165.985,182,1,2005-12-05 16:22:26,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.153,-165.9788,361,1.2,2005-12-05 16:22:18,VT,54.1339988708496,-165.985992431641
