IRIS_global_seisnet,-6.2121,130.2303,141.2,4.2,1996-05-08 00:26:02,,-6.30000019073486,130
IRIS_global_seisnet,-6.3468,130.1058,135.6,4.3,1996-04-30 17:21:41,,-6.30000019073486,130
IRIS_global_seisnet,-6.5412,129.9481,200,3.8,1996-04-18 06:36:46,,-6.30000019073486,130
IRIS_global_seisnet,-6.0709,130.0943,87.5,4.2,1996-04-04 19:20:33,,-6.30000019073486,130
IRIS_global_seisnet,-6.2558,130.1553,134.2,4.2,1996-03-08 14:27:58,,-6.30000019073486,130
IRIS_global_seisnet,-6.1998,129.94,161.1,4.3,1996-03-03 20:16:45,,-6.30000019073486,130
IRIS_global_seisnet,-6.2977,129.8087,33,,1996-02-15 12:40:45,,-6.30000019073486,130
IRIS_global_seisnet,-6.1086,130.1485,33,,1996-01-25 21:29:30,,-6.30000019073486,130
IRIS_global_seisnet,-6.3138,130.2495,37.2,,1996-01-23 01:21:04,,-6.30000019073486,130
IRIS_global_seisnet,-6.5428,130.0217,100,,1996-01-03 05:42:59,,-6.30000019073486,130
IRIS_global_seisnet,-6.3751,129.9962,126.8,4.6,1996-01-01 11:38:22,,-6.30000019073486,130
IRIS_global_seisnet,-6.2449,129.7871,71,,1995-12-25 22:22:22,,-6.30000019073486,130
IRIS_global_seisnet,-6.2549,129.889,127.8,,1995-12-10 02:51:56,,-6.30000019073486,130
IRIS_global_seisnet,-6.2023,130.1046,130.5,4.1,1995-11-18 18:35:31,,-6.30000019073486,130
IRIS_global_seisnet,-6.4767,129.815,33,,1995-07-06 17:21:42,,-6.30000019073486,130
IRIS_global_seisnet,-6.3525,130.0042,33,,1995-06-19 21:18:57,,-6.30000019073486,130
IRIS_global_seisnet,-6.3789,130.0461,113.7,4.3,1995-06-14 18:58:51,,-6.30000019073486,130
IRIS_global_seisnet,-6.3984,130.2492,33,,1995-05-05 18:33:55,,-6.30000019073486,130
IRIS_global_seisnet,-6.351,129.9015,46,3.7,1995-04-19 02:31:07,,-6.30000019073486,130
IRIS_global_seisnet,-6.156,130.1794,108.1,4.3,1995-02-12 16:37:37,,-6.30000019073486,130
IRIS_global_seisnet,-6.4208,129.9518,160.4,4.7,1995-01-31 15:31:01,,-6.30000019073486,130
IRIS_global_seisnet,-6.246,130.1092,160.1,,1994-11-26 13:55:57,,-6.30000019073486,130
IRIS_global_seisnet,-6.3537,129.9027,82.2,,1994-10-24 05:36:40,,-6.30000019073486,130
IRIS_global_seisnet,-6.4297,130.2232,112.3,,1994-10-24 01:06:07,,-6.30000019073486,130
IRIS_global_seisnet,-6.3616,130.2295,170.8,4.8,1994-07-24 02:20:26,,-6.30000019073486,130
IRIS_global_seisnet,-6.2113,129.7751,81.2,5.1,1994-01-14 21:41:05,,-6.30000019073486,130
IRIS_global_seisnet,-6.5489,129.9995,111.1,4.9,1993-12-08 23:37:14,,-6.30000019073486,130
IRIS_global_seisnet,-6.3839,130.0079,157.3,4.6,1993-11-17 15:35:12,,-6.30000019073486,130
IRIS_global_seisnet,-6.4844,129.8883,129.8,,1993-09-11 09:16:50,,-6.30000019073486,130
IRIS_global_seisnet,-6.4767,129.7979,100,,1993-08-23 14:21:35,,-6.30000019073486,130
IRIS_global_seisnet,-6.3008,130.2419,109.6,5,1993-07-15 03:50:13,,-6.30000019073486,130
